
timestamp,Fruges Wind Speed [100 m],Fruges Wind Direction [100 m]
20190803T1800,1.360147,72.89727
20190803T1900,1.6278821,47.489548
20190803T2000,2.5495098,41.82016
20190803T2100,4.0459857,50.013107
20190803T2200,5.188449,62.447174
20190803T2300,5.7974133,75.00492
20190804T0000,5.632051,83.8845
20190804T0100,5.400926,91.060905
20190804T0200,4.9030604,101.76829
20190804T0300,4.652956,118.21736
20190804T0400,4.8548946,122.38068
20190804T0500,5.2430906,124.9025
20190804T0600,5.325411,124.28687
20190804T0700,4.9819674,128.4802
20190804T0800,4.675468,138.46823
20190804T0900,3.405877,139.76364
20190804T1000,2.7202942,143.97263
20190804T1100,2.751363,160.90651
20190804T1200,2.9068885,183.94519
20190804T1300,2.3194828,172.56859
20190804T1400,2.0,180.0
20190804T1500,2.0,180.0
20190804T1600,1.8867962,147.99461
20190804T1700,2.1931713,155.77225
20190804T1800,2.3086793,162.34987
20190804T1900,2.7294688,151.55707
20190804T2000,3.758989,151.38954
20190804T2100,3.0149627,174.28941
20190804T2200,4.429447,241.69925
20190804T2300,7.5166483,266.1859
20190805T0000,8.130191,274.9392
20190805T0100,6.8447056,281.80243
20190805T0200,5.830952,275.90616
20190805T0300,5.8077536,267.03906
20190805T0400,5.8694124,261.17963
20190805T0500,5.7280016,253.77982
20190805T0600,6.315853,246.68228
20190805T0700,6.177378,240.9454
20190805T0800,6.4140472,239.03625
20190805T0900,5.800862,234.11786
20190805T1000,6.352952,241.82141
20190805T1100,7.2201104,239.17233
20190805T1200,6.811754,229.76364
20190805T1300,7.8873315,230.65948
20190805T1400,7.666159,239.42078
20190805T1500,8.062258,246.61478
20190805T1600,8.319255,244.359
20190805T1700,6.928925,249.73431
20190805T1800,7.02282,250.0169
20190805T1900,7.116881,250.29202
20190805T2000,5.9808025,249.44395
20190805T2100,5.515433,247.61987
20190805T2200,5.8872743,249.10223
20190805T2300,6.040695,250.66519
20190806T0000,6.5551505,248.52321
20190806T0100,6.8709536,248.66315
20190806T0200,6.9641943,248.9625
20190806T0300,6.8308125,252.09555
20190806T0400,6.293648,252.42874
20190806T0500,5.9506307,245.15762
20190806T0600,5.7982755,237.68039
20190806T0700,5.8249464,235.49149
20190806T0800,5.220153,233.56915
20190806T0900,5.161395,234.46233
20190806T1000,5.2630787,231.17018
20190806T1100,6.0307546,229.70786
20190806T1200,5.544367,230.85602
20190806T1300,5.731492,227.1211
20190806T1400,6.155485,226.97495
20190806T1500,6.280127,232.76517
20190806T1600,5.948109,243.00417
20190806T1700,7.479305,240.35014
20190806T1800,7.4330344,250.34618
20190806T1900,6.726812,264.8827
20190806T2000,6.0074954,267.1376
20190806T2100,5.9841456,260.38028
20190806T2200,6.293648,252.42874
20190806T2300,6.539113,246.57132
20190807T0000,7.3824115,241.69925
20190807T0100,7.653757,241.09082
20190807T0200,7.8236823,234.888
20190807T0300,7.5802374,233.58362
20190807T0400,7.494665,238.64291
20190807T0500,7.169379,239.85861
20190807T0600,6.809552,240.0464
20190807T0700,6.5734315,236.79343
20190807T0800,7.4060783,235.45163
20190807T0900,6.519202,237.52881
20190807T1000,6.3953104,243.03429
20190807T1100,7.026379,245.62354
20190807T1200,6.484597,243.43495
20190807T1300,6.664833,242.2815
20190807T1400,7.605919,245.11963
20190807T1500,8.509407,250.07443
20190807T1600,9.167878,256.11536
20190807T1700,9.355747,259.53082
20190807T1800,8.79659,261.50146
20190807T1900,8.614523,260.64703
20190807T2000,7.9075913,256.84247
20190807T2100,7.4,251.07536
20190807T2200,7.3006845,246.5953
20190807T2300,7.2897186,243.08345
20190808T0000,8.163333,239.03625
20190808T0100,7.782673,242.44719
20190808T0200,7.2006946,242.72324
20190808T0300,7.155418,243.43495
20190808T0400,7.021396,243.7999
20190808T0500,6.397656,245.03722
20190808T0600,6.0835843,244.69861
20190808T0700,5.507268,240.64224
20190808T0800,5.0990195,228.17984
20190808T0900,5.186521,236.00354
20190808T1000,4.2720017,237.42595
20190808T1100,3.4985712,239.03625
20190808T1200,1.9849433,229.08562
20190808T1300,2.5,216.8699
20190808T1400,2.1931713,204.22775
20190808T1500,2.570992,193.49573
20190808T1600,2.7166157,186.3402
20190808T1700,2.5,180.0
20190808T1800,2.236068,169.69516
20190808T1900,2.745906,190.49147
20190808T2000,0.89442724,116.56505
20190808T2100,4.0804415,72.89727
20190808T2200,6.2289643,84.47246
20190808T2300,6.551336,102.33909
20190809T0000,7.1344237,121.23921
20190809T0100,5.800862,125.88214
20190809T0200,6.2482,140.19443
20190809T0300,7.2945185,146.74564
20190809T0400,7.803204,149.16217
20190809T0500,8.746428,149.03624
20190809T0600,8.766413,159.29095
20190809T0700,9.055386,173.6598
20190809T0800,8.910667,189.03949
20190809T0900,8.759566,198.64178
20190809T1000,7.2780495,192.69958
20190809T1100,6.576473,188.74615
20190809T1200,7.7491937,199.6041
20190809T1300,7.5504966,191.45876
20190809T1400,8.336066,190.36632
20190809T1500,9.121404,195.25513
20190809T1600,10.377379,212.00539
20190809T1700,10.104455,218.57126
20190809T1800,10.068764,214.47922
20190809T1900,9.167878,206.56505
20190809T2000,10.410091,211.24693
20190809T2100,10.650822,214.28688
20190809T2200,10.907796,211.50427
20190809T2300,11.135978,206.10486
20190810T0000,13.616534,203.36435
20190810T0100,13.77534,205.821
20190810T0200,13.461426,206.94576
20190810T0300,13.152947,208.12373
20190810T0400,13.483322,212.27563
20190810T0500,13.649909,219.05313
20190810T0600,13.931619,225.87247
20190810T0700,13.930182,225.29085
20190810T0800,13.577187,224.4032
20190810T0900,12.731065,223.72697
20190810T1000,14.786819,226.91827
20190810T1100,15.250246,229.52097
20190810T1200,14.572577,226.66833
20190810T1300,14.657763,228.04184
20190810T1400,15.4012985,232.38605
20190810T1500,14.977315,235.88553
20190810T1600,14.526183,239.37447
20190810T1700,14.494138,242.02054
20190810T1800,13.407833,247.6431
20190810T1900,12.111565,251.71466
20190810T2000,11.006362,252.55283
20190810T2100,10.816653,250.55997
20190810T2200,10.0657835,249.04422
20190810T2300,9.953894,247.55725
20190811T0000,10.123734,246.7271
20190811T0100,9.353609,241.24289
20190811T0200,9.004999,240.01837
20190811T0300,8.930845,235.95407
20190811T0400,8.3600235,233.26718
20190811T0500,8.450444,230.28125
20190811T0600,8.005623,228.54477
20190811T0700,7.638063,223.93909
20190811T0800,7.170077,219.90788
20190811T0900,6.860029,210.67728
20190811T1000,8.01561,220.44623
20190811T1100,8.343861,225.0
20190811T1200,8.01561,220.44623
20190811T1300,8.626702,225.0
20190811T1400,8.01561,229.55377
20190811T1500,7.528612,230.38931
20190811T1600,7.3756356,229.39871
20190811T1700,7.8549347,238.53586
20190811T1800,8.095678,244.38452
20190811T1900,7.66942,247.78241
20190811T2000,6.6850576,248.03943
20190811T2100,6.1326995,245.94266
20190811T2200,6.1269894,243.85316
20190811T2300,6.053924,239.19855
20190812T0000,7.3430243,240.64226
20190812T0100,7.8600254,233.2759
20190812T0200,7.2835426,225.55626
20190812T0300,6.8818603,234.46233
20190812T0400,6.536819,240.69
20190812T0500,6.6400304,232.95752
20190812T0600,6.529931,229.96974
20190812T0700,6.5,233.1301
20190812T0800,6.3411355,232.04578
20190812T0900,6.324555,235.30484
20190812T1000,5.7688823,236.30994
20190812T1100,5.8830266,238.20108
20190812T1200,6.5855904,228.07745
20190812T1300,5.770615,242.10274
20190812T1400,5.6824293,241.63095
20190812T1500,7.5584393,244.11298
20190812T1600,7.038466,247.44275
20190812T1700,6.735726,251.83405
20190812T1800,7.0213957,259.3302
20190812T1900,8.01561,266.42368
20190812T2000,8.041144,280.75098
20190812T2100,4.7,270.0
20190812T2200,5.141984,256.50427
20190812T2300,6.203225,268.1524
20190813T0000,7.6,270.0
20190813T0100,7.8409185,275.85602
20190813T0200,6.8593006,277.53946
20190813T0300,6.0033326,271.90915
20190813T0400,6.139218,257.7749
20190813T0500,6.609841,259.5401
20190813T0600,5.9682493,261.32684
20190813T0700,5.554278,256.46414
20190813T0800,5.2000003,247.38014
20190813T0900,4.9406476,234.05789
20190813T1000,6.074537,237.09476
20190813T1100,7.3498297,236.09372
20190813T1200,7.169379,247.01129
20190813T1300,7.083784,251.0535
20190813T1400,5.635601,242.52557
20190813T1500,5.507268,240.64224
20190813T1600,6.074537,249.77515
20190813T1700,6.2169123,258.87082
20190813T1800,6.530697,258.518
20190813T1900,6.2128897,266.30862
20190813T2000,4.90408,267.6627
20190813T2100,5.0695167,255.14139
20190813T2200,5.4424257,249.56717
20190813T2300,5.3665633,243.43495
20190814T0000,6.5764737,241.87627
20190814T0100,6.280127,232.76517
20190814T0200,5.800862,234.11786
20190814T0300,5.5317264,229.39871
20190814T0400,5.728001,224.2927
20190814T0500,5.879626,221.55261
20190814T0600,5.7801385,217.2664
20190814T0700,5.6859474,214.24904
20190814T0800,5.59017,206.56505
20190814T0900,4.976947,202.44275
20190814T1000,5.6938567,210.6186
20190814T1100,5.916925,210.46555
20190814T1200,5.8249464,214.50851
20190814T1300,5.5569777,210.25644
20190814T1400,7.877182,208.84267
20190814T1500,7.5239615,203.49857
20190814T1600,7.8339005,194.03624
20190814T1700,7.912016,196.14435
20190814T1800,6.488451,208.54
20190814T1900,8.028075,219.44006
20190814T2000,8.0,216.8699
20190814T2100,8.130191,211.93068
20190814T2200,8.713208,211.86598
20190814T2300,9.457801,213.35402
20190815T0000,10.186265,223.40886
20190815T0100,10.0,233.1301
20190815T0200,9.861542,239.53445
20190815T0300,9.501578,239.65675
20190815T0400,9.402127,240.70865
20190815T0500,9.625487,246.09796
20190815T0600,9.533625,254.79759
20190815T0700,9.159148,259.3035
20190815T0800,10.097525,262.0304
20190815T0900,9.687621,262.28812
20190815T1000,7.9429216,259.11447
20190815T1100,7.569016,254.6785
20190815T1200,9.533625,265.18646
20190815T1300,9.912618,267.10873
20190815T1400,10.4043255,268.34772
20190815T1500,11.1,270.0
20190815T1600,11.90168,270.96286
20190815T1700,11.500435,270.49823
20190815T1800,10.711676,267.3246
20190815T1900,10.044899,260.25635
20190815T2000,9.688137,258.69006
20190815T2100,9.602604,261.61676
20190815T2200,8.584288,261.9643
20190815T2300,7.6118326,260.16644
20190816T0000,6.9720874,261.7537
20190816T0100,6.4381676,263.7581
20190816T0200,5.9439044,257.36664
20190816T0300,5.8821764,252.18112
20190816T0400,5.664804,249.32558
20190816T0500,5.360038,233.3439
20190816T0600,6.0108232,224.32596
20190816T0700,6.363961,225.0
20190816T0800,5.8258047,219.42781
20190816T0900,7.083784,221.56638
20190816T1000,6.8249545,219.05313
20190816T1100,6.8007355,216.02737
20190816T1200,7.2201114,216.55247
20190816T1300,8.745856,218.96675
20190816T1400,8.935883,211.73352
20190816T1500,9.123595,206.00336
20190816T1600,9.976472,208.10626
20190816T1700,6.9641943,212.09259
20190816T1800,6.6887965,211.55139
20190816T1900,6.5734315,213.20657
20190816T2000,6.9526978,220.33315
20190816T2100,7.242237,215.44571
20190816T2200,7.738863,205.24052
20190816T2300,8.273452,206.56505
20190817T0000,10.111874,208.33914
20190817T0100,10.3445635,209.53879
20190817T0200,10.683164,215.47534
20190817T0300,10.463747,218.40326
20190817T0400,10.183319,215.40686
20190817T0500,10.346497,212.7685
20190817T0600,10.0657835,220.97174
20190817T0700,9.908582,222.54596
20190817T0800,8.845903,222.7094
20190817T0900,8.417245,223.55588
20190817T1000,8.937561,220.46222
20190817T1100,8.221922,221.05481
20190817T1200,8.335466,239.74356
20190817T1300,7.4330344,250.34618
20190817T1400,6.5551505,248.52321
20190817T1500,7.093659,248.49857
20190817T1600,7.692204,243.76807
20190817T1700,8.143709,245.32315
20190817T1800,7.111962,242.35403
20190817T1900,6.664083,244.20398
20190817T2000,6.6407833,251.56506
20190817T2100,6.7720013,253.70596
20190817T2200,6.539113,246.57132
20190817T2300,6.0835843,244.69861
20190818T0000,6.789698,223.80652
20190818T0100,6.296825,226.93059
20190818T0200,6.046487,214.2157
20190818T0300,6.0835843,205.30138
20190818T0400,6.369458,202.1355
20190818T0500,5.1429563,206.56505
20190818T0600,4.3863425,204.22775
20190818T0700,3.9623227,227.04541
20190818T0800,3.2802439,232.43141
20190818T0900,3.544009,253.61046
20190818T1000,4.101219,271.3972
20190818T1100,4.604346,272.48956
20190818T1200,5.6753855,255.7189
20190818T1300,8.203658,260.88214
20190818T1400,8.982204,258.43988
20190818T1500,9.492103,253.47421
20190818T1600,9.708244,251.37842
20190818T1700,10.46948,252.77657
20190818T1800,11.011357,256.34235
20190818T1900,10.623088,255.83295
20190818T2000,9.330058,252.53607
20190818T2100,9.284934,247.85483
20190818T2200,8.681589,245.50143
20190818T2300,8.417244,246.17574
20190819T0000,8.6977005,250.52344
20190819T0100,8.185964,244.68712
20190819T0200,8.18352,237.47511
20190819T0300,8.5440035,237.42595
20190819T0400,9.035485,242.30054
20190819T0500,8.900562,242.57126
20190819T0600,8.746428,239.03624
20190819T0700,8.521151,234.0715
20190819T0800,8.668333,230.61758
20190819T0900,9.542536,231.80905
20190819T1000,9.241754,234.24611
20190819T1100,8.987213,235.42581
20190819T1200,8.994443,241.44038
20190819T1300,9.170606,242.03778
20190819T1400,9.660228,242.90445
20190819T1500,9.931767,244.98312
20190819T1600,9.992497,247.02728
20190819T1700,10.139033,247.98871
20190819T1800,9.8030615,251.56506
20190819T1900,9.192388,255.51025
20190819T2000,8.271033,255.2917
20190819T2100,8.065358,252.68835
20190819T2200,7.5272837,250.60219
20190819T2300,7.28011,249.0755
20190820T0000,6.7542577,244.57312
20190820T0100,6.530697,244.61209
20190820T0200,6.5299315,242.65013
20190820T0300,6.5764737,241.87627
20190820T0400,6.041523,245.55606
20190820T0500,5.6435804,240.25513
20190820T0600,5.841233,231.95296
20190820T0700,6.080296,233.69551
20190820T0800,6.046487,235.7843
20190820T0900,5.491812,236.88866
20190820T1000,6.6098413,252.38742
20190820T1100,6.963476,257.56042
20190820T1200,6.0207973,258.50342
20190820T1300,6.1,259.61115
20190820T1400,6.4629717,261.9953
20190820T1500,6.6272163,264.80557
20190820T1600,6.906519,267.51044
20190820T1700,6.8007355,269.15747
20190820T1800,6.500769,269.1186
20190820T1900,6.1204576,265.31412
20190820T2000,5.6885853,259.87534
20190820T2100,5.9228373,258.31064
20190820T2200,6.0016665,259.439
20190820T2300,5.9539905,262.27817
20190821T0000,5.842089,263.1183
20190821T0100,5.8077536,267.03906
20190821T0200,5.714018,265.98584
20190821T0300,5.4037027,267.8789
20190821T0400,4.501111,271.27304
20190821T0500,3.5128336,274.8991
20190821T0600,2.9,270.0
20190821T0700,2.8442926,259.87534
20190821T0800,2.6925824,248.1986
20190821T0900,2.1954498,239.93141
20190821T1000,1.1401755,232.12502
20190821T1100,0.9433981,212.00539
20190821T1200,2.0024984,177.13759
20190821T1300,1.9026297,183.01279
20190821T1400,1.6278821,190.61966
20190821T1500,1.2,180.0
20190821T1600,1.1,180.0
20190821T1700,1.1,180.0
20190821T1800,1.118034,206.56505
20190821T1900,1.3038405,237.52881
20190821T2000,1.9,270.0
20190821T2100,2.9068882,296.56506
20190821T2200,3.535534,315.0
20190821T2300,3.088689,330.94543
20190822T0000,0.86023253,305.5377
20190822T0100,0.6,270.0
20190822T0200,1.0816654,236.30994
20190822T0300,1.7888545,243.43495
20190822T0400,2.280351,254.74487
20190822T0500,2.6925821,254.93152
20190822T0600,3.3734255,258.02386
20190822T0700,3.8052595,266.9872
20190822T0800,3.7121422,274.63547
20190822T0900,3.0413814,279.46234
20190822T1000,2.2,270.0
20190822T1100,2.630589,261.25385
20190822T1200,2.5079873,246.50143
20190822T1300,3.1384711,247.52057
20190822T1400,3.3615472,247.24902
20190822T1500,3.6769552,247.61987
20190822T1600,4.1231055,255.96376
20190822T1700,4.704253,267.56335
20190822T1800,4.7169905,274.8645
20190822T1900,4.14367,278.32565
20190822T2000,3.765634,280.71313
20190822T2100,3.3376637,278.61566
20190822T2200,3.1400635,279.16235
20190822T2300,2.7018514,272.1211
20190823T0000,3.2280025,253.81079
20190823T0100,3.0083218,248.55226
20190823T0200,3.176476,241.82141
20190823T0300,3.51141,250.0169
20190823T0400,3.436568,261.63412
20190823T0500,2.9017239,271.9749
20190823T0600,2.1213202,278.1301
20190823T0700,1.5811388,288.43497
20190823T0800,0.92195445,319.3987
20190823T0900,0.7615773,23.198593
20190823T1000,1.0440307,73.30075
20190823T1100,1.4,89.99999
20190823T1200,2.0615528,112.83366
20190823T1300,1.9313208,111.2505
20190823T1400,1.7888545,116.56505
20190823T1500,1.5231546,113.19859
20190823T1600,1.5524175,104.93142
20190823T1700,1.8,89.99999
20190823T1800,2.4020824,87.61405
20190823T1900,2.9017239,88.02507
20190823T2000,3.306055,86.53177
20190823T2100,3.945884,81.25384
20190823T2200,5.1971145,78.90628
20190823T2300,6.363961,81.869896
20190824T0000,6.846897,83.29016
20190824T0100,6.8066144,87.473885
20190824T0200,6.5,89.99999
20190824T0300,6.239391,96.44159
20190824T0400,5.846366,102.8477
20190824T0500,5.314132,109.798874
20190824T0600,5.189412,115.08359
20190824T0700,5.1,118.07249
20190824T0800,5.147815,119.054596
20190824T0900,4.837354,119.74488
20190824T1000,3.2202485,115.76932
20190824T1100,2.4698179,111.37062
20190824T1200,2.7313,113.7495
20190824T1300,3.354102,116.56505
20190824T1400,4.3863425,133.15239
20190824T1500,4.6400433,142.88313
20190824T1600,4.548626,146.65929
20190824T1700,4.304649,149.26451
20190824T1800,3.9812057,154.72227
20190824T1900,3.51141,160.01689
20190824T2000,3.2280025,163.81079
20190824T2100,3.0083218,158.55226
20190824T2200,2.9529645,151.69923
20190824T2300,3.0805843,144.24611
20190825T0000,5.077401,122.125
20190825T0100,5.3535037,122.79953
20190825T0200,5.481788,128.33334
20190825T0300,5.234501,136.54816
20190825T0400,4.743417,145.30484
20190825T0500,3.8626416,158.7495
20190825T0600,2.9274564,172.14668
20190825T0700,2.0099752,174.28941
20190825T0800,1.17047,160.01689
20190825T0900,0.89442724,116.56505
20190825T1000,1.603122,93.576324
20190825T1100,1.7029387,93.366455
20190825T1200,2.8231187,112.9321
20190825T1300,2.8017852,124.82449
20190825T1400,2.2472205,147.72435
20190825T1500,1.5132746,172.40535
20190825T1600,0.89442724,206.56505
20190825T1700,0.6324555,251.56506
20190825T1800,0.8544004,290.55603
20190825T1900,1.4764823,331.69925
20190825T2000,2.9,360.0
20190825T2100,3.992493,22.067886
20190825T2200,4.8795495,44.169678
20190825T2300,5.239275,66.37062
20190826T0000,5.5,89.99999
20190826T0100,5.700877,105.25512
20190826T0200,5.59017,116.56505
20190826T0300,5.186521,123.99645
20190826T0400,4.8104053,133.3153
20190826T0500,4.4598207,132.27368
20190826T0600,3.8600519,126.57303
20190826T0700,3.6359317,121.50426
20190826T0800,3.8999999,112.619865
20190826T0900,3.956008,106.14433
20190826T1000,2.9068885,93.945175
20190826T1100,2.302173,87.510445
20190826T1200,3.0805843,103.13402
20190826T1300,2.9410882,107.818886
20190826T1400,2.505993,118.61046
20190826T1500,2.0248458,122.90524
20190826T1600,1.6124516,119.74488
20190826T1700,1.5652475,116.56505
20190826T1800,1.3892444,120.25643
20190826T1900,0.89442724,116.56505
20190826T2000,0.53851646,21.801407
20190826T2100,2.2203605,7.765167
20190826T2200,3.8832977,34.508514
20190826T2300,5.077401,57.875
20190827T0000,5.3,89.99999
20190827T0100,5.141984,103.49573
20190827T0200,5.2554736,111.19405
20190827T0300,5.8240876,105.9454
20190827T0400,5.531727,102.52881
20190827T0500,5.2952805,100.88553
20190827T0600,5.59017,100.30484
20190827T0700,6.053098,97.59464
20190827T0800,6.334824,101.84207
